level,QRCode,Phase,Message
trace,12001,数据帧,80 1E 81 B2 12 48 80 1C FF F7 5E F8 13 49 08 80 08 46 01 78 0D 48 02 78 00 78 40 1C 0B 4B 18 70
trace,12001,数据帧,0B 48 81 54 0D 48 00 88 01 12 18 46 02 78 00 78 40 1C 18 70 06 48 81 54 18 46 02 78 04 49 08 48
trace,12001,数据帧,FE F7 53 FC 04 20 01 F0 D5 F8 10 BD 04 00 00 20 88 01 00 20 05 00 00 20 24 00 00 20 02 00 00 20
trace,12001,数据帧,88 44 00 20 10 B5 00 20 5A 49 08 70 5A 48 C0 78 C0 F3 80 10 00 28 4A D0 57 48 C0 78 20 F0 40 00
trace,12001,数据帧,55 49 C8 70 01 21 53 48 02 78 00 78 40 1C 51 4B 18 70 52 48 81 54 04 21 18 46 02 78 00 78 40 1C
info,12001,数据传输,[固件升级] 发送数据帧 78/125（256 字节）
trace,12001,数据帧,18 70 4E 48 81 54 02 21 18 46 02 78 00 78 40 1C 18 70 4A 48 81 54 31 21 18 46 02 78 00 78 40 1C
trace,12001,数据帧,18 70 46 48 81 54 30 21 18 46 02 78 00 78 40 1C 18 70 42 48 81 54 18 46 01 78 40 48 FE F7 F4 FF
trace,12001,数据帧,3F 49 08 80 08 46 01 78 3A 48 02 78 00 78 40 1C 38 4B 18 70 39 48 81 54 39 48 00 88 02 12 18 46
trace,12001,数据帧,01 78 00 78 40 1C 18 70 34 48 42 54 58 E0 03 21 30 48 02 78 00 78 40 1C 2E 4B 18 70 2F 48 81 54
trace,12001,数据帧,35 22 18 46 01 78 00 78 40 1C 18 70 2B 48 42 54 2C 48 01 78 18 46 02 78 00 78 40 1C 18 70 27 48
trace,12001,数据帧,81 54 28 48 41 78 18 46 02 78 00 78 40 1C 18 70 22 48 81 54 31 21 18 46 02 78 00 78 40 1C 18 70
trace,12001,数据帧,1E 48 81 54 31 22 18 46 01 78 00 78 40 1C 18 70 1A 48 42 54 30 21 18 46 02 78 00 78 40 1C 18 70
trace,12001,数据帧,16 48 81 54 18 46 00 78 80 1E 81 B2 13 48 80 1C FE F7 9A FF 14 49 08 80 08 46 01 78 0D 48 02 78
info,12001,数据传输,[固件升级] 发送数据帧 79/125（256 字节）
trace,12001,数据帧,00 78 40 1C 0B 4B 18 70 0C 48 81 54 0E 48 00 88 01 12 18 46 02 78 00 78 40 1C 18 70 07 48 81 54
trace,12001,数据帧,04 48 02 78 05 49 09 48 FE F7 8F FB 02 20 01 F0 11 F8 10 BD 04 00 00 20 1E 00 00 20 88 01 00 20
trace,12001,数据帧,00 00 00 20 05 00 00 20 02 00 00 20 88 44 00 20 00 F0 01 01 61 B1 1A 49 09 68 91 B1 00 21 18 4A
trace,12001,数据帧,11 60 18 49 49 78 41 F0 01 01 16 4A 51 70 08 E0 01 21 13 4A 11 60 13 49 49 78 01 F0 FE 01 11 4A
trace,12001,数据帧,51 70 00 F0 02 01 02 29 0E D1 0D 49 09 1F 09 68 A1 B1 00 21 0A 4A 12 1F 11 60 0A 49 49 78 41 F0
trace,12001,数据帧,02 01 08 4A 51 70 09 E0 01 21 05 4A 12 1F 11 60 04 49 49 78 01 F0 FD 01 02 4A 51 70 70 47 00 00
trace,12001,数据帧,94 02 41 42 24 00 00 20 2D E9 F0 41 06 46 88 46 15 46 00 27 FE F7 26 FC 89 20 FE F7 F3 FB FE F7
trace,12001,数据帧,6D FC 08 B1 02 27 17 E0 00 24 0D E0 01 20 FE F7 B9 FB 30 55 68 1E A0 42 02 D0 FE F7 61 FB 01 E0
info,12001,数据传输,[固件升级] 发送数据帧 80/125（256 字节）
trace,12001,数据帧,FE F7 86 FB 60 1C 84 B2 AC 42 EF DB FE F7 2C FC 00 20 07 46 BD E8 F0 81 FE F7 26 FC 38 46 F9 E7
trace,12001,数据帧,10 B5 A2 21 30 20 00 F0 01 F8 10 BD 2D E9 F0 41 05 46 0E 46 4F F0 00 08 2F 46 FE F7 15 FC 00 24
trace,12001,数据帧,0A E0 FE F7 EF FB 88 20 FE F7 BC FB FE F7 36 FC 00 B9 04 E0 60 1C 84 B2 B4 F5 7A 7F F1 DB 00 BF
trace,12001,数据帧,B4 F5 7A 7F 02 D1 4F F0 01 08 17 E0 F8 B2 FE F7 A9 FB FE F7 23 FC 10 B1 4F F0 02 08 0E E0 30 46
trace,12001,数据帧,FE F7 A0 FB FE F7 1A FC 10 B1 4F F0 02 08 05 E0 FE F7 EA FB 00 20 80 46 BD E8 F0 81 FE F7 E4 FB
trace,12001,数据帧,40 46 F9 E7 00 20 01 F0 55 FD 12 49 08 60 00 BF 00 20 01 F0 4F FD 10 49 08 60 08 46 00 68 0D 49
trace,12001,数据帧,09 68 88 42 03 D2 0C 48 00 68 0A 49 08 60 0A 48 00 68 0A 49 09 68 88 42 03 D9 07 48 00 68 07 49
trace,12001,数据帧,08 60 07 48 FD F7 47 F8 00 F0 42 FE 01 20 00 F0 AB FF DD E7 80 00 00 20 7C 00 00 20 84 00 00 20
info,12001,数据传输,[固件升级] 发送数据帧 81/125（256 字节）
trace,12001,数据帧,08 43 00 20 00 20 01 F0 25 FD 12 49 08 60 00 BF 00 20 01 F0 1F FD 10 49 08 60 08 46 00 68 0D 49
trace,12001,数据帧,09 68 88 42 03 D2 0C 48 00 68 0A 49 08 60 0A 48 00 68 0A 49 09 68 88 42 03 D9 07 48 00 68 07 49
trace,12001,数据帧,08 60 07 48 FD F7 17 F8 00 F0 3E F9 01 20 00 F0 7B FF DD E7 8C 00 00 20 88 00 00 20 90 00 00 20
trace,12001,数据帧,08 43 00 20 00 20 01 F0 F5 FC 11 49 08 60 00 BF 00 20 01 F0 EF FC 0F 49 08 60 08 46 00 68 0C 49
trace,12001,数据帧,09 68 88 42 03 D2 0B 48 00 68 09 49 08 60 09 48 00 68 09 49 09 68 88 42 03 D9 06 48 00 68 06 49
trace,12001,数据帧,08 60 06 48 FC F7 E7 FF 01 20 00 F0 4D FF DF E7 98 00 00 20 94 00 00 20 9C 00 00 20 08 43 00 20
trace,12001,数据帧,00 BF 01 20 00 F0 40 FF FB E7 10 B5 4F F0 E0 20 00 69 02 F0 61 FA 01 28 03 D0 BD E8 10 40 01 F0
trace,12001,数据帧,63 BF 10 BD 00 21 4F F0 E0 22 11 61 B0 F1 80 7F 01 D3 6F F0 7F 40 41 1E 4F F0 E0 22 51 61 00 21
info,12001,数据传输,[固件升级] 发送数据帧 82/125（256 字节）
trace,12001,数据帧,91 61 05 21 11 61 70 47 00 B5 93 B0 30 21 07 A8 FB F7 06 F9 14 21 02 A8 FB F7 02 F9 00 BF 00 20
trace,12001,数据帧,01 90 25 48 00 68 40 F0 80 50 23 49 08 60 08 46 00 68 00 F0 80 50 01 90 00 BF 00 BF 00 BF 00 20
trace,12001,数据帧,01 90 1E 48 00 68 40 F4 80 40 1C 49 08 60 08 46 00 68 00 F4 80 40 01 90 00 BF 00 BF 09 20 07 90
trace,12001,数据帧,4F F4 80 30 08 90 01 20 0C 90 02 20 0D 90 41 05 0E 91 04 21 0F 91 A8 21 10 91 02 21 11 91 04 21
trace,12001,数据帧,12 91 07 A8 FD F7 B2 F9 08 B1 FB F7 1B FD 0F 20 02 90 02 20 03 90 00 20 04 90 4F F4 A0 50 05 90
trace,12001,数据帧,4F F4 80 50 06 90 05 21 02 A8 FD F7 67 F8 08 B1 FB F7 08 FD 13 B0 00 BD 40 38 02 40 00 70 00 40
trace,12001,数据帧,05 48 00 68 40 F4 70 00 03 49 08 60 4F F0 00 60 01 49 80 39 08 60 70 47 88 ED 00 E0 10 B5 02 48
trace,12001,数据帧,FD F7 60 FC 10 BD 00 00 14 43 00 20 10 B5 02 48 FD F7 58 FC 10 BD 00 00 18 47 00 20 F0 B4 02 68
info,12001,数据传输,[固件升级] 发送数据帧 83/125（256 字节）
trace,12001,数据帧,2C 4B 2D 4C 2D 4D 2E 4E DF F8 B8 C0 98 42 0A D0 B0 F1 80 4F 07 D0 A0 42 05 D0 A8 42 03 D0 B0 42
trace,12001,数据帧,01 D0 60 45 03 D1 22 F0 70 02 4F 68 3A 43 98 42 28 D0 B0 F1 80 4F 25 D0 A0 42 23 D0 A8 42 21 D0
trace,12001,数据帧,B0 42 1F D0 60 45 1D D0 A0 F1 80 44 B4 F5 A0 34 18 D0 A0 F1 80 44 B4 F5 A2 34 13 D0 A0 F1 80 44
trace,12001,数据帧,B4 F5 A4 34 0E D0 A0 F1 80 44 B4 F5 C0 54 09 D0 A0 F1 80 44 B4 F5 E0 54 04 D0 A0 F1 80 44 B4 F5
trace,12001,数据帧,00 54 03 D1 22 F4 40 72 CC 68 22 43 4C 69 22 F0 80 02 22 43 02 60 8A 68 C2 62 0A 68 82 62 98 42
trace,12001,数据帧,01 D0 60 45 01 D1 09 69 01 63 01 21 41 61 F0 BC 70 47 00 00 00 00 01 40 00 04 00 40 00 08 00 40
trace,12001,数据帧,00 0C 00 40 00 04 01 40 10 B5 7C 48 00 78 C0 F3 40 00 00 28 54 D0 79 48 00 78 20 F0 02 00 77 49
trace,12001,数据帧,08 70 FC F7 5F F8 75 48 00 78 C0 09 A8 B1 01 F0 7F FB 60 B1 71 48 00 78 20 F0 80 00 6F 49 08 70
info,12001,数据传输,[固件升级] 发送数据帧 84/125（256 字节）
trace,12001,数据帧,6F 48 80 78 40 F0 01 00 6D 49 88 70 05 E0 6C 48 80 78 00 F0 FE 00 6A 49 88 70 69 48 00 7D 00 F0
trace,12001,数据帧,07 00 07 28 2D D1 00 20 65 49 81 F8 3A 00 08 87 88 87 64 48 00 78 01 28 01 D0 FB F7 2F FD 01 20
trace,12001,数据帧,61 49 08 70 61 48 00 88 40 1C 60 49 08 80 08 46 00 88 02 28 76 DB 00 20 08 80 5D 48 00 88 4F F6
trace,12001,数据帧,FF 71 88 42 03 DB 00 20 59 49 08 80 04 E0 58 48 00 88 40 1C 56 49 08 80 55 48 00 88 00 F0 F8 FA
trace,12001,数据帧,60 E0 51 48 00 78 01 28 09 D1 00 20 4E 49 08 70 4F 49 08 80 4D 49 08 80 00 F0 EA FA 04 E0 00 20
trace,12001,数据帧,4B 49 08 80 49 49 08 80 44 48 00 79 00 F0 01 00 00 28 41 D0 42 48 90 F8 3A 00 30 B1 01 28 0D D0
trace,12001,数据帧,02 28 1A D0 03 28 36 D1 26 E0 01 20 3C 49 81 F8 3A 00 00 20 88 87 FB F7 D7 FC 2C E0 38 48 80 8F
trace,12001,数据帧,37 49 C9 8F 88 42 07 DB 02 20 35 49 81 F8 3A 00 00 20 08 87 FB F7 D2 FC 1D E0 31 48 00 8F 30 49
info,12001,数据传输,[固件升级] 发送数据帧 85/125（256 字节）
trace,12001,数据帧,89 8E 88 42 07 DB 03 20 2D 49 81 F8 3A 00 00 20 08 87 FB F7 B9 FC 0E E0 29 48 00 8F 28 49 C9 8E
trace,12001,数据帧,88 42 07 DB 02 20 26 49 81 F8 3A 00 00 20 08 87 FB F7 B4 FC 00 BF 05 E0 00 20 21 49 81 F8 3A 00
trace,12001,数据帧,08 87 88 87 1D 48 00 78 C0 F3 80 00 28 B3 1B 48 00 78 20 F0 04 00 19 49 08 70 00 F0 BF FA FE F7
trace,12001,数据帧,63 FD 00 F0 6D FC 16 48 90 F8 3A 00 01 28 05 D1 13 48 80 8F 40 1C 12 49 88 87 0E E0 10 48 90 F8
trace,12001,数据帧,3A 00 02 28 04 D0 0E 48 90 F8 3A 00 03 28 04 D1 0B 48 00 8F 40 1C 0A 49 08 87 08 48 00 78 C0 F3
trace,12001,数据帧,C0 00 50 B1 05 48 00 78 20 F0 08 00 03 49 08 70 4F F4 80 51 07 48 FC F7 95 FD 10 BD 1E 00 00 20
trace,12001,数据帧,24 00 00 20 D2 00 00 20 D6 00 00 20 D8 00 00 20 D4 00 00 20 00 04 02 40 08 B5 14 48 00 68 00 68
trace,12001,数据帧,C0 F3 00 10 E8 B1 00 BF 00 20 00 90 0F 48 00 68 00 68 00 90 0D 48 00 68 40 68 00 90 00 BF 00 BF
info,12001,数据传输,[固件升级] 发送数据帧 86/125（256 字节）
trace,12001,数据帧,0A 48 FD F7 DB FC 0A 48 00 68 40 68 C0 F1 64 00 08 49 81 F8 3B 00 08 46 00 78 20 F0 02 00 80 1C
trace,12001,数据帧,08 70 02 48 FD F7 04 FD 08 BD 00 00 88 44 00 20 98 45 00 20 10 44 00 20 10 B5 80 6B 00 21 C1 85
trace,12001,数据帧,C1 84 FD F7 F3 FC 10 BD 70 B5 84 6B 20 68 40 69 C0 F3 C0 10 94 F8 3D 10 00 25 21 29 04 D1 18 B1
trace,12001,数据帧,E5 84 20 46 00 F0 98 F8 20 68 40 69 C0 F3 80 10 94 F8 3E 10 22 29 04 D1 18 B1 E5 85 20 46 00 F0
trace,12001,数据帧,57 F8 20 6C 40 F0 10 00 20 64 20 46 FD F7 CE FC 70 BD 10 B5 01 46 88 6B 09 68 09 68 11 F4 80 7F
trace,12001,数据帧,2F D1 00 21 C1 85 01 68 0C 31 51 E8 00 2F 22 F4 80 72 41 E8 00 23 00 2B F5 D1 01 68 14 31 51 E8
trace,12001,数据帧,00 2F 22 F0 01 02 41 E8 00 23 00 2B F5 D1 01 68 14 31 51 E8 00 2F 22 F0 40 02 41 E8 00 23 00 2B
trace,12001,数据帧,F5 D1 20 21 80 F8 3E 10 01 6B 01 29 09 D1 01 68 0C 31 51 E8 00 2F 22 F0 10 02 41 E8 00 23 00 2B
info,12001,数据传输,[固件升级] 发送数据帧 87/125（256 字节）
trace,12001,数据帧,F5 D1 01 6B 01 29 02 D0 FD F7 9D FF 10 BD 81 8D FD F7 53 FC 10 BD 10 B5 80 6B 01 6B 01 29 02 D0
trace,12001,数据帧,FD F7 92 FF 10 BD 81 8D 49 08 FD F7 46 FC 10 BD 01 68 0C 31 51 E8 00 2F 22 F4 90 72 41 E8 00 23
trace,12001,数据帧,00 2B F5 D1 01 68 14 31 51 E8 00 2F 22 F0 01 02 41 E8 00 23 00 2B F5 D1 01 6B 01 29 09 D1 01 68
trace,12001,数据帧,0C 31 51 E8 00 2F 22 F0 10 02 41 E8 00 23 00 2B F5 D1 20 21 80 F8 3E 10 00 21 01 63 70 47 10 B5
trace,12001,数据帧,01 68 CA 68 22 F0 40 02 CA 60 20 21 80 F8 3D 10 FD F7 7C FF 00 20 10 BD 01 68 0C 31 51 E8 00 2F
trace,12001,数据帧,22 F0 C0 02 41 E8 00 23 00 2B F5 D1 20 21 80 F8 3D 10 70 47 08 B5 90 F8 3E 10 22 29 01 D0 02 20
trace,12001,数据帧,08 BD 82 68 B2 F5 80 5F 01 D1 01 69 29 B1 81 6A B2 F5 80 5F 1D D0 52 B1 0B E0 81 6A 02 68 52 68
trace,12001,数据帧,C2 F3 08 02 0A 80 81 6A 89 1C 81 62 09 E0 02 69 7A B1 02 68 52 68 02 F0 7F 02 0A 70 81 6A 49 1C
info,12001,数据传输,[固件升级] 发送数据帧 88/125（256 字节）
trace,12001,数据帧,81 62 C1 8D 49 1E 09 04 09 0C C1 85 05 D0 00 20 08 BD 02 68 52 68 0A 70 F0 E7 01 68 CA 68 22 F0
trace,12001,数据帧,20 02 CA 60 01 68 CA 68 22 F4 80 72 CA 60 01 68 4A 69 22 F0 01 02 4A 61 20 21 80 F8 3E 10 01 6B
trace,12001,数据帧,01 29 03 D0 FD F7 FF FE 00 20 08 BD 00 21 01 63 01 68 0C 31 51 E8 00 2F 22 F0 10 02 41 E8 00 23
trace,12001,数据帧,00 2B F5 D1 01 68 0A 68 12 F0 10 0F 02 D0 0A 68 49 68 00 91 81 8D FD F7 A0 FB E5 E7 2D E9 F0 41
trace,12001,数据帧,04 46 20 68 01 69 E2 68 21 F4 40 51 11 43 01 61 21 69 A0 68 E2 69 08 43 61 69 11 43 01 43 20 68
trace,12001,数据帧,C2 68 22 F4 03 72 22 F4 14 42 11 43 C1 60 20 68 41 69 A2 69 21 F4 40 71 11 43 41 61 20 68 A0 F1
trace,12001,数据帧,80 41 B1 F5 88 31 2E D0 A0 F1 80 41 B1 F5 8A 31 29 D0 FC F7 35 FE 84 46 E1 69 00 20 19 27 25 4D
trace,12001,数据帧,32 26 B1 F5 00 4F 22 D0 60 68 83 0F 82 00 AC FB 07 01 FA F7 4B FD 01 46 A5 FB 00 20 40 09 7A 42
info,12001,数据传输,[固件升级] 发送数据帧 89/125（256 字节）
trace,12001,数据帧,42 43 01 EB 82 01 06 EB 01 11 A5 FB 01 21 49 09 01 F0 F0 02 02 EB 00 10 01 F0 0F 01 08 44 21 68
trace,12001,数据帧,88 60 BD E8 F0 81 FC F7 1B FE 84 46 D4 E7 61 68 4A 18 40 EB 00 03 AC FB 07 01 FA F7 27 FD 03 46
trace,12001,数据帧,A5 FB 00 10 41 09 18 46 0A 01 6F F0 18 03 59 43 00 EB 81 00 06 EB C0 00 A5 FB 00 10 40 09 00 F0
trace,12001,数据帧,F8 01 02 EB 41 01 00 F0 07 00 08 44 21 68 88 60 BD E8 F0 81 1F 85 EB 51 37 B5 82 B0 04 46 13 46
trace,12001,数据帧,03 9A A2 62 A3 85 00 25 25 64 22 20 84 F8 3E 00 A1 6B 1C 48 C8 63 A1 6B 1B 48 08 64 A1 6B 1B 48
trace,12001,数据帧,C8 64 A0 6B 05 65 20 68 01 1D A0 6B FC F7 B8 F9 20 68 01 68 40 68 01 90 84 F8 3C 50 20 69 48 B1
trace,12001,数据帧,20 68 0C 30 50 E8 00 1F 41 F4 80 71 40 E8 00 12 00 2A F5 D1 20 68 14 30 50 E8 00 1F 41 F0 01 01
trace,12001,数据帧,40 E8 00 12 00 2A F5 D1 20 68 14 30 50 E8 00 1F 41 F0 40 01 40 E8 00 12 00 2A F5 D1 05 B0 00 20
info,12001,数据传输,[固件升级] 发送数据帧 90/125（256 字节）
trace,12001,数据帧,30 BD 00 00 8B 55 0C 08 0F 56 0C 08 41 55 0C 08 90 F8 3D 10 21 29 01 D0 02 20 70 47 81 68 B1 F5
trace,12001,数据帧,80 5F 01 D1 01 69 61 B1 01 6A 4A 1C 02 62 02 68 09 78 51 60 C1 8C 49 1E 09 04 09 0C C1 84 0A D0
trace,12001,数据帧,13 E0 01 6A 02 68 09 88 C1 F3 08 01 51 60 01 6A 89 1C 01 62 EE E7 01 68 CA 68 22 F0 80 02 CA 60
trace,12001,数据帧,00 68 C1 68 41 F0 40 01 C1 60 00 20 70 47 00 00 FE B5 05 46 00 24 00 20 00 90 01 90 02 90 00 26
trace,12001,数据帧,5A 22 21 46 64 1C 0D F8 01 20 14 22 21 46 64 1C 0D F8 01 20 02 22 21 46 64 1C 0D F8 01 20 2A 0A
trace,12001,数据帧,21 46 64 1C 0D F8 01 20 EA B2 21 46 64 1C 0D F8 01 20 69 46 20 46 00 F0 3F FA 06 46 21 46 64 1C
trace,12001,数据帧,0D F8 01 60 22 46 69 46 03 48 FD F7 BE FD 05 20 00 F0 40 FA FE BD 00 00 54 45 00 20 10 B5 00 20
trace,12001,数据帧,55 49 08 70 5A 21 54 48 02 78 00 78 40 1C 52 4B 18 70 52 48 81 54 14 21 18 46 02 78 00 78 40 1C
info,12001,数据传输,[固件升级] 发送数据帧 91/125（256 字节）
trace,12001,数据帧,18 70 4E 48 81 54 01 21 18 46 02 78 00 78 40 1C 18 70 4A 48 81 54 4A 48 02 7C 18 46 01 78 00 78
trace,12001,数据帧,40 1C 18 70 45 48 42 54 45 48 41 7C 18 46 02 78 00 78 40 1C 18 70 41 48 81 54 41 48 01 7A 18 46
trace,12001,数据帧,02 78 00 78 40 1C 18 70 3C 48 81 54 3C 48 42 7A 18 46 01 78 00 78 40 1C 18 70 38 48 42 54 38 48
trace,12001,数据帧,C2 78 18 46 01 78 00 78 40 1C 18 70 33 48 42 54 33 48 01 79 18 46 02 78 00 78 40 1C 18 70 2F 48
trace,12001,数据帧,81 54 00 24 2E 48 40 7D 08 B1 01 20 00 E0 00 20 04 43 2B 48 80 78 08 B1 02 20 00 E0 00 20 04 43
trace,12001,数据帧,25 48 01 78 00 78 40 1C 23 4A 10 70 23 48 44 54 23 48 B0 F8 44 00 00 16 11 46 0A 78 09 78 49 1C
trace,12001,数据帧,1D 4B 19 70 1D 49 88 54 00 21 18 46 02 78 00 78 40 1C 18 70 19 48 81 54 19 48 B0 F8 44 00 01 0A
trace,12001,数据帧,18 46 02 78 00 78 40 1C 18 70 14 48 81 54 14 48 90 F8 44 10 18 46 02 78 00 78 40 1C 18 70 0F 48
info,12001,数据传输,[固件升级] 发送数据帧 92/125（256 字节）
trace,12001,数据帧,81 54 01 46 18 46 00 78 00 F0 96 F9 0D 49 08 70 08 46 02 78 08 48 01 78 00 78 40 1C 06 4B 18 70
trace,12001,数据帧,06 48 42 54 18 46 02 78 04 49 07 48 FD F7 0D FD 05 20 00 F0 8F F9 10 BD 1C 00 00 20 FC 28 00 20
trace,12001,数据帧,24 00 00 20 1B 00 00 20 54 45 00 20 08 B5 14 48 00 68 00 68 C0 F3 00 10 E8 B1 00 BF 00 20 00 90
trace,12001,数据帧,0F 48 00 68 00 68 00 90 0D 48 00 68 40 68 00 90 00 BF 00 BF 0A 48 FD F7 A1 F9 0A 48 00 68 40 68
trace,12001,数据帧,C0 F1 14 00 08 49 81 F8 3B 00 08 46 00 78 20 F0 02 00 80 1C 08 70 02 48 FD F7 CA F9 08 BD 00 00
trace,12001,数据帧,CC 44 00 20 F8 45 00 20 5C 43 00 20 08 B5 14 48 00 68 00 68 C0 F3 00 10 E8 B1 00 BF 00 20 00 90
trace,12001,数据帧,0F 48 00 68 00 68 00 90 0D 48 00 68 40 68 00 90 00 BF 00 BF 0A 48 FD F7 71 F9 0A 48 00 68 40 68
trace,12001,数据帧,C0 F1 14 00 08 49 81 F8 3B 00 08 46 00 78 20 F0 02 00 80 1C 08 70 02 48 FD F7 9A F9 08 BD 00 00
info,12001,数据传输,[固件升级] 发送数据帧 93/125（256 字节）
trace,12001,数据帧,10 45 00 20 58 46 00 20 D4 43 00 20 08 B5 14 48 00 68 00 68 C0 F3 00 10 E8 B1 00 BF 00 20 00 90
trace,12001,数据帧,0F 48 00 68 00 68 00 90 0D 48 00 68 40 68 00 90 00 BF 00 BF 0A 48 FD F7 41 F9 0A 48 00 68 40 68
trace,12001,数据帧,C0 F1 64 00 08 49 81 F8 3B 00 08 46 00 78 20 F0 02 00 80 1C 08 70 02 48 FD F7 6A F9 08 BD 00 00
trace,12001,数据帧,54 45 00 20 B8 46 00 20 4C 44 00 20 00 BF FE E7 10 B5 15 48 00 78 C0 F3 80 10 38 B1 12 48 00 78
trace,12001,数据帧,20 F0 40 00 10 49 08 70 FB F7 24 F9 0F 48 00 78 C0 F3 40 00 08 B1 FE F7 6D FB 0D 48 00 78 C0 F3
trace,12001,数据帧,40 00 08 B1 FE F7 72 FC 0A 48 00 78 C0 F3 40 00 08 B1 FE F7 D3 FC 08 48 00 78 C0 F3 40 00 08 B1
trace,12001,数据帧,FE F7 40 FD 10 BD 00 00 1E 00 00 20 10 44 00 20 4C 44 00 20 5C 43 00 20 D4 43 00 20 70 B5 04 46
trace,12001,数据帧,00 25 01 20 12 49 08 70 06 20 48 70 00 20 88 70 C8 70 20 0A 08 71 4C 71 06 21 0D 48 00 F0 3C F8
info,12001,数据传输,[固件升级] 发送数据帧 94/125（256 字节）
trace,12001,数据帧,05 46 0B 49 8D 71 28 0A C8 71 01 20 09 49 08 60 FB F7 DA FF 08 22 06 49 07 48 FD F7 16 FC 4F F4
trace,12001,数据帧,2F 70 00 F0 A3 F8 00 20 04 49 C1 F8 B4 02 70 BD F0 00 00 20 B4 82 40 42 10 45 00 20 00 80 40 42
trace,12001,数据帧,10 B5 01 20 08 49 08 60 FB F7 BE FF 08 22 07 49 07 48 FD F7 FA FB 4F F4 2F 70 00 F0 87 F8 00 20
trace,12001,数据帧,04 49 C1 F8 B4 02 10 BD B4 82 40 42 E8 00 00 20 10 45 00 20 00 80 40 42 30 B5 02 46 0B 46 4F F6
trace,12001,数据帧,FF 70 00 21 12 E0 55 5C 68 40 00 24 0A E0 00 F0 01 05 25 B1 40 10 4A F2 01 05 68 40 00 E0 40 10
trace,12001,数据帧,65 1C EC B2 08 2C F2 DB 4D 1C E9 B2 99 42 EA DB 30 BD 02 E0 08 C8 12 1F 08 C1 00 2A FA D1 70 47
trace,12001,数据帧,70 47 00 20 01 E0 01 C1 12 1F 00 2A FB D1 70 47 16 49 08 88 C1 17 00 EB 11 61 09 0A 14 4A 11 74
trace,12001,数据帧,12 49 08 88 C1 17 00 EB 11 61 09 12 A0 EB 01 21 CA B2 0F 49 4A 74 08 46 40 7C 09 7C 00 EB 01 20
info,12001,数据传输,[固件升级] 发送数据帧 95/125（256 字节）
trace,12001,数据帧,0C 49 08 80 09 49 48 88 C1 17 00 EB 11 61 09 0A 07 4A 91 74 05 49 48 88 C1 17 00 EB 11 61 09 12
trace,12001,数据帧,A0 EB 01 21 CA B2 02 49 CA 74 70 47 14 00 00 20 24 00 00 20 18 00 00 20 10 B5 02 46 00 23 00 20
trace,12001,数据帧,04 E0 0C 5C 1C 44 E3 B2 44 1C E0 B2 90 42 F8 DB 18 46 10 BD 30 B5 04 46 00 25 04 E0 4F F4 7A 70
trace,12001,数据帧,00 F0 04 F8 6D 1C A5 42 F8 D3 30 BD 70 B5 03 46 00 22 4F F0 E0 26 75 69 0D 4E 36 68 03 FB 06 F4
trace,12001,数据帧,4F F0 E0 26 B1 69 10 E0 4F F0 E0 26 B0 69 88 42 0B D0 88 42 02 D2 0E 1A 32 44 02 E0 2E 1A 0E 44
trace,12001,数据帧,32 44 01 46 A2 42 00 D3 00 E0 ED E7 00 BF 70 BD 0C 00 00 20 10 B5 04 46 20 46 FA F7 79 FF 10 BD
trace,12001,数据帧,10 B5 04 46 20 46 FA F7 BB FF 10 BD 62 B6 1A 48 1A 49 08 60 FB F7 DC FE FC F7 DC F8 18 48 FF F7
trace,12001,数据帧,01 F9 FF F7 11 F9 FD F7 63 FD FD F7 DF FC FD F7 87 FE FD F7 41 FE FD F7 B1 FE FD F7 93 FC FD F7
info,12001,数据传输,[固件升级] 发送数据帧 96/125（256 字节）
trace,12001,数据帧,D7 FE FD F7 53 FE FD F7 23 FE 05 20 FB F7 DC FE 0C 48 FC F7 81 FD 05 20 FB F7 D6 FE 96 20 FB F7
trace,12001,数据帧,D3 FE 05 20 FB F7 D0 FE 00 F0 1E F8 FD F7 0A FD 00 F0 2E F8 00 BF FE E7 00 00 0C 08 08 ED 00 E0
trace,12001,数据帧,40 90 02 00 14 43 00 20 10 B5 01 46 EF F3 05 80 10 B1 6F F0 05 04 04 E0 00 24 11 B1 08 46 00 F0
trace,12001,数据帧,AD FE 20 46 10 BD 00 00 EF F3 05 80 00 28 02 D0 6F F0 05 00 70 47 05 48 01 68 11 B1 4F F0 FF 30
trace,12001,数据帧,70 47 01 21 01 60 00 20 70 47 00 00 58 01 00 20 10 B5 EF F3 05 80 00 28 02 D0 6F F0 05 00 10 BD
trace,12001,数据帧,07 48 01 68 01 29 02 D0 4F F0 FF 30 10 BD 05 4A 00 21 11 70 02 21 01 60 00 F0 EE FE 00 20 10 BD
trace,12001,数据帧,58 01 00 20 1F ED 00 E0 2D E9 F0 43 85 B0 0B 46 4F F0 00 07 04 97 EF F3 05 81 00 29 4E D1 00 28
trace,12001,数据帧,4C D0 80 24 4F F0 18 0C 89 46 49 1E 52 B3 16 68 06 B1 B1 46 95 69 05 B1 AC 46 AC F1 01 05 38 2D
info,12001,数据传输,[固件升级] 发送数据帧 97/125（256 字节）
trace,12001,数据帧,03 D2 15 79 15 F0 01 0F 03 D0 05 B0 00 20 BD E8 F0 83 55 69 05 B1 AC 08 D2 F8 08 80 B8 F1 00 0F
